Date,Ticker,Open,High,Low,Close,Volume
2023-12-19,YNDX,1875.88,1890.42,1860.69,1875.19,11375684
2023-12-19,ROSN,575.93,576.35,568.83,573.8,7263381
2023-12-20,SBER,104.95,105.1,103.46,104.47,9141827
2023-12-20,GAZP,160.66,161.85,159.21,160.52,6602075
2023-12-20,LKOH,5714.34,5776.33,5648.11,5744.22,7590887
2023-12-20,YNDX,1878.49,1886.08,1858.3,1864.81,4899000
2023-12-20,ROSN,579.0,586.98,577.4,581.7,6629922
2023-12-21,SBER,103.33,104.88,102.4,104.08,3356229
2023-12-21,GAZP,163.33,165.12,163.24,163.99,9014886
2023-12-21,LKOH,5765.3,5822.47,5702.7,5730.57,15412124
2023-12-21,YNDX,1921.21,1929.34,1884.59,1899.14,8427027
2023-12-21,ROSN,596.14,598.02,589.91,596.17,6949769
2023-12-22,SBER,101.2,101.97,100.08,101.46,9393839
2023-12-22,GAZP,167.62,169.36,167.23,168.76,8391419
2023-12-22,LKOH,5759.92,5780.42,5733.71,5740.09,8687871
2023-12-22,YNDX,1855.07,1858.26,1852.62,1856.13,9028345
2023-12-22,ROSN,595.9,603.27,590.33,597.19,6196622
2023-12-25,SBER,106.01,107.72,105.39,106.57,3145363
2023-12-25,GAZP,169.7,171.8,165.24,167.9,4199220
2023-12-25,LKOH,5852.47,5876.46,5787.93,5819.74,17807453
2023-12-25,YNDX,1937.61,1975.72,1924.88,1940.0,7178477
2023-12-25,ROSN,593.66,599.54,587.61,594.22,8155174
2023-12-26,SBER,108.9,108.96,107.92,108.71,9212999
2023-12-26,GAZP,174.26,176.24,174.08,175.52,11069745
2023-12-26,LKOH,5932.03,6000.26,5892.05,5932.76,12961310
2023-12-26,YNDX,1846.75,1870.28,1836.94,1846.79,5658082
2023-12-26,ROSN,604.31,610.52,599.7,603.96,4338751
2023-12-27,SBER,108.94,109.71,108.5,109.39,11533019
2023-12-27,GAZP,180.63,181.14,179.99,180.7,9732632
2023-12-27,LKOH,5971.31,6060.45,5955.47,5974.24,10662897
2023-12-27,YNDX,1804.65,1837.76,1797.55,1816.31,7924418
2023-12-27,ROSN,587.92,596.5,587.27,590.35,6747660
2023-12-28,SBER,109.98,111.75,108.79,110.43,7037144
2023-12-28,GAZP,175.89,180.33,174.0,178.22,9507534
2023-12-28,LKOH,5907.39,5960.77,5883.51,5947.39,11569925
2023-12-28,YNDX,1729.85,1750.11,1717.37,1730.96,13151852
2023-12-28,ROSN,577.64,582.0,567.23,579.87,10511538
2023-12-29,SBER,110.45,111.42,109.38,109.92,4183828
2023-12-29,GAZP,173.27,175.69,172.3,174.3,9455317
2023-12-29,LKOH,5878.25,5923.77,5850.08,5915.8,4857917
2023-12-29,YNDX,1759.33,1773.67,1751.86,1766.84,6377469
2023-12-29,ROSN,579.51,581.02,568.47,580.42,3559601
2024-01-01,SBER,111.75,112.56,110.95,111.17,10296963
2024-01-01,GAZP,175.18,178.23,174.72,176.98,12629805
2024-01-01,LKOH,6132.87,6208.98,6113.13,6139.87,17201340
2024-01-01,YNDX,1764.46,1786.08,1755.09,1772.49,5319870
2024-01-01,ROSN,587.88,593.44,584.65,584.96,7429434
2024-01-02,SBER,112.97,114.06,111.73,113.66,15137537
2024-01-02,GAZP,177.11,177.81,174.27,175.99,18116140
2024-01-02,LKOH,6312.92,6351.38,6269.81,6285.19,9556323
2024-01-02,YNDX,1756.94,1758.96,1704.52,1742.19,10529357
2024-01-02,ROSN,580.79,582.72,577.04,581.0,15554240
2024-01-03,SBER,114.08,114.31,114.06,114.27,5949305
2024-01-03,GAZP,178.66,180.86,176.46,178.25,6306948
2024-01-03,LKOH,6334.78,6400.48,6308.59,6365.04,5327397
2024-01-03,YNDX,1731.79,1779.85,1729.33,1755.26,9260058
2024-01-03,ROSN,572.27,580.6,570.48,576.82,11886226
2024-01-04,SBER,114.93,115.3,113.59,114.27,7723274
2024-01-04,GAZP,172.67,174.3,171.73,172.77,17912416
2024-01-04,LKOH,6381.33,6391.2,6264.04,6338.67,8789528
2024-01-04,YNDX,1800.35,1803.14,1784.05,1787.17,16927189
2024-01-04,ROSN,571.6,585.27,569.45,575.4,9620223
2024-01-05,SBER,116.33,117.62,116.09,116.68,3625351
2024-01-05,GAZP,171.9,172.27,169.57,171.69,19718916
2024-01-05,LKOH,6396.5,6409.8,6306.34,6351.05,10166315
2024-01-05,YNDX,1767.95,1799.33,1759.15,1778.42,3540812
2024-01-05,ROSN,589.31,593.67,580.99,590.8,21220340
2024-01-08,SBER,114.04,114.87,113.62,114.01,8624976
2024-01-08,GAZP,164.61,165.53,163.57,165.28,9837180
2024-01-08,LKOH,6449.43,6512.69,6305.74,6418.54,13042706
2024-01-08,YNDX,1788.93,1822.78,1758.75,1779.23,7939562
2024-01-08,ROSN,563.36,565.0,562.64,562.81,6405920
2024-01-09,SBER,110.04,111.32,109.32,109.84,11073107
2024-01-09,GAZP,159.96,160.46,158.62,159.59,6075763
2024-01-09,LKOH,6395.42,6462.55,6362.93,6383.21,8703746
2024-01-09,YNDX,1746.79,1758.71,1721.96,1731.23,5448473
2024-01-09,ROSN,584.78,589.16,578.01,583.17,9824102
2024-01-10,SBER,110.19,111.04,109.89,110.38,6766241
2024-01-10,GAZP,164.93,168.02,164.78,165.98,10319469
2024-01-10,LKOH,6445.16,6510.24,6305.56,6465.54,6199661
2024-01-10,YNDX,1681.5,1695.01,1676.31,1692.1,12626773
2024-01-10,ROSN,584.15,587.83,583.56,586.1,14189716
2024-01-11,SBER,111.97,112.78,111.37,111.96,6750352
2024-01-11,GAZP,165.07,166.01,164.78,164.85,8958043
2024-01-11,LKOH,6465.3,6530.01,6374.51,6482.02,6277141
2024-01-11,YNDX,1706.94,1716.22,1700.57,1712.96,11528637
2024-01-11,ROSN,576.42,581.62,568.38,573.56,5885966
2024-01-12,SBER,114.31,116.43,113.03,114.39,7844437
2024-01-12,GAZP,160.32,160.69,158.44,160.65,7684939
2024-01-12,LKOH,6635.97,6712.11,6573.89,6588.9,3329575
2024-01-12,YNDX,1742.64,1743.77,1709.36,1733.55,13659103
2024-01-12,ROSN,583.35,584.9,568.62,580.19,6923489
2024-01-15,SBER,116.42,117.1,115.44,116.89,21681313
2024-01-15,GAZP,165.87,166.81,164.97,166.61,12084960
2024-01-15,LKOH,6668.87,6686.57,6485.94,6641.91,5314971
2024-01-15,YNDX,1657.02,1681.11,1637.23,1660.28,5386156
2024-01-15,ROSN,566.89,571.97,564.59,569.61,8123264
2024-01-16,SBER,118.35,119.06,118.01,118.81,3365934
2024-01-16,GAZP,158.16,158.78,155.28,157.88,9617043
2024-01-16,LKOH,6719.66,6742.23,6630.04,6726.24,3072504
2024-01-16,YNDX,1696.2,1700.03,1656.12,1678.28,6487539
2024-01-16,ROSN,569.45,579.56,564.04,569.36,5134856
2024-01-17,SBER,121.13,121.44,119.81,120.6,8185912
2024-01-17,GAZP,162.08,162.15,161.73,162.07,12512331
2024-01-17,LKOH,6719.08,6779.93,6627.65,6686.43,12530965
2024-01-17,YNDX,1671.6,1687.33,1663.48,1675.4,8039676
2024-01-17,ROSN,589.91,597.33,584.09,585.41,16442030
2024-01-18,SBER,118.04,120.81,116.46,118.58,5769004
2024-01-18,GAZP,160.9,162.53,160.42,161.64,4627797
2024-01-18,LKOH,6685.13,6778.51,6572.45,6733.4,4360167
2024-01-18,YNDX,1667.18,1703.67,1667.15,1683.72,6771251
2024-01-18,ROSN,614.43,618.7,606.14,608.85,12924577
2024-01-19,SBER,116.46,117.35,116.3,117.34,7146388
2024-01-19,GAZP,162.62,164.73,162.47,163.23,10777649
2024-01-19,LKOH,6647.96,6742.12,6586.65,6617.25,7810626
2024-01-19,YNDX,1653.1,1682.6,1641.84,1657.78,30117316
2024-01-19,ROSN,614.58,616.92,601.86,614.29,5406992
2024-01-22,SBER,114.57,115.04,112.99,115.01,8985921
2024-01-22,GAZP,169.46,169.85,168.49,169.33,13925828
2024-01-22,LKOH,6598.28,6700.34,6524.5,6537.93,8835095
2024-01-22,YNDX,1710.64,1721.67,1694.16,1701.32,4587410
2024-01-22,ROSN,621.5,628.22,617.18,619.44,4530636
2024-01-23,SBER,113.5,114.16,112.91,113.18,3938632
2024-01-23,GAZP,170.01,171.04,169.75,170.04,9724387
2024-01-23,LKOH,6412.94,6553.95,6380.45,6460.63,8466433
2024-01-23,YNDX,1775.96,1793.64,1738.88,1745.16,6238334
2024-01-23,ROSN,610.68,618.41,610.48,612.89,4251356
2024-01-24,SBER,115.17,115.56,114.71,115.14,7395616
2024-01-24,GAZP,170.14,171.62,168.97,171.13,5692816
2024-01-24,LKOH,6300.66,6335.27,6200.5,6258.75,15163414
2024-01-24,YNDX,1680.73,1724.54,1657.19,1689.93,8747169
2024-01-24,ROSN,614.22,618.3,610.7,616.17,3216560
2024-01-25,SBER,112.45,113.46,112.38,112.44,5192207
2024-01-25,GAZP,168.92,169.25,168.19,168.2,13790382
2024-01-25,LKOH,6351.99,6375.35,6284.7,6306.37,4636384
2024-01-25,YNDX,1680.72,1698.2,1659.8,1672.65,3623330
2024-01-25,ROSN,623.85,634.17,622.02,629.64,12625973
2024-01-26,SBER,110.42,111.71,109.19,109.78,5394835
2024-01-26,GAZP,161.8,164.14,158.27,161.73,9328435
2024-01-26,LKOH,6421.97,6447.6,6396.97,6414.53,9796526
2024-01-26,YNDX,1691.06,1697.01,1690.27,1695.96,13432687
2024-01-26,ROSN,616.18,625.77,610.44,616.34,17445451
2024-01-29,SBER,110.04,110.92,108.49,109.86,3349087
2024-01-29,GAZP,158.09,158.44,156.22,157.07,4746506
2024-01-29,LKOH,6319.07,6470.15,6317.94,6363.69,8632327
2024-01-29,YNDX,1730.03,1743.12,1706.95,1721.74,6482243
2024-01-29,ROSN,615.15,617.74,612.77,612.79,10846813
2024-01-30,SBER,110.46,112.08,110.25,111.45,12657099
2024-01-30,GAZP,161.05,162.8,158.05,159.77,18289453
2024-01-30,LKOH,6395.08,6439.73,6356.6,6394.05,7613753
2024-01-30,YNDX,1739.72,1751.91,1721.76,1740.03,9134779
2024-01-30,ROSN,632.84,640.86,632.67,638.02,15692454
2024-01-31,SBER,112.46,113.47,111.25,112.28,10441014
2024-01-31,GAZP,154.58,155.61,153.36,154.99,19829434
2024-01-31,LKOH,6462.82,6562.58,6344.63,6514.0,6008611
2024-01-31,YNDX,1770.57,1780.78,1749.0,1774.24,13243105
2024-01-31,ROSN,631.1,631.57,624.64,631.06,4992552
2024-02-01,SBER,114.5,115.46,113.97,114.27,9544687
2024-02-01,GAZP,148.92,149.15,146.59,149.12,12528020
2024-02-01,LKOH,6686.61,6724.66,6660.45,6666.69,10000161
2024-02-01,YNDX,1730.14,1736.32,1707.91,1733.47,3139674
2024-02-01,ROSN,643.38,653.5,637.3,646.41,12812720
2024-02-02,SBER,117.35,119.29,116.36,116.88,8217374
2024-02-02,GAZP,151.19,152.14,149.48,150.26,7614158
2024-02-02,LKOH,6463.36,6560.88,6456.16,6458.9,13696417
2024-02-02,YNDX,1728.04,1748.23,1697.34,1713.67,12454200
2024-02-02,ROSN,632.82,633.14,619.97,624.35,4397102
2024-02-05,SBER,116.38,116.55,116.1,116.45,12195927
2024-02-05,GAZP,147.55,149.17,144.76,148.99,10605521
2024-02-05,LKOH,6371.81,6438.79,6318.28,6366.61,15106386
2024-02-05,YNDX,1710.83,1715.82,1684.56,1695.96,12529785
2024-02-05,ROSN,616.43,621.4,616.21,619.03,17384508
2024-02-06,SBER,112.44,113.01,112.26,112.43,17105875
2024-02-06,GAZP,148.62,149.47,148.51,148.76,7310305
2024-02-06,LKOH,6397.51,6449.83,6370.48,6418.45,17479417
2024-02-06,YNDX,1563.33,1563.75,1539.26,1560.24,10374520
2024-02-06,ROSN,626.89,640.19,618.21,625.04,6144891
2024-02-07,SBER,114.28,115.08,113.25,113.85,7328294
2024-02-07,GAZP,142.82,143.71,141.03,142.0,7264187
2024-02-07,LKOH,6445.38,6475.5,6376.31,6447.23,6130622
2024-02-07,YNDX,1571.27,1572.7,1542.98,1556.5,9059075
2024-02-07,ROSN,618.36,619.95,615.37,619.12,17668706
2024-02-08,SBER,115.3,116.19,114.24,114.62,6186306
2024-02-08,GAZP,142.74,143.83,141.68,143.0,9079371
2024-02-08,LKOH,6448.94,6626.83,6434.34,6516.23,3228344
2024-02-08,YNDX,1563.69,1564.72,1551.03,1563.43,12912707
2024-02-08,ROSN,624.33,624.86,614.08,622.93,4241391
2024-02-09,SBER,114.98,115.73,114.17,114.94,3716019
2024-02-09,GAZP,143.71,145.42,142.05,143.51,15828883
2024-02-09,LKOH,6737.49,6819.95,6715.55,6750.24,8948553
2024-02-09,YNDX,1581.56,1605.98,1567.46,1586.25,3724329
2024-02-09,ROSN,629.6,637.88,613.9,636.84,8832761
2024-02-12,SBER,112.62,112.7,112.48,112.66,12374290
2024-02-12,GAZP,141.43,141.7,139.43,140.24,6490987
2024-02-12,LKOH,6874.34,6898.47,6823.03,6883.19,5397973
2024-02-12,YNDX,1610.75,1625.36,1602.47,1614.33,12603391
2024-02-12,ROSN,628.59,629.03,618.94,628.96,4258539
2024-02-13,SBER,112.96,114.33,112.08,113.38,12731430
2024-02-13,GAZP,145.81,146.63,145.13,145.87,30285661
2024-02-13,LKOH,7091.17,7113.1,7013.64,7090.75,8255830
2024-02-13,YNDX,1595.58,1596.58,1586.31,1588.64,5855338
2024-02-13,ROSN,608.2,612.6,606.38,607.48,18223358
2024-02-14,SBER,111.39,112.04,111.31,111.98,13058951
2024-02-14,GAZP,144.38,146.65,143.35,143.4,16599036
2024-02-14,LKOH,7018.75,7077.55,6932.99,6981.22,8817231
2024-02-14,YNDX,1467.38,1479.47,1455.9,1472.1,9446184
2024-02-14,ROSN,600.03,607.61,596.59,602.51,15568335
2024-02-15,SBER,110.4,111.09,110.1,110.68,11163105
2024-02-15,GAZP,134.49,136.04,132.68,133.81,5464869
2024-02-15,LKOH,6910.64,6949.29,6803.03,6936.86,5081089
2024-02-15,YNDX,1522.38,1544.7,1518.06,1529.48,3596120
2024-02-15,ROSN,609.93,612.51,608.73,610.29,11266189
2024-02-16,SBER,112.78,113.15,110.89,112.12,7012306
2024-02-16,GAZP,143.0,145.71,140.9,142.49,10028093
2024-02-16,LKOH,6969.72,7067.91,6968.72,6971.0,16278198
2024-02-16,YNDX,1510.42,1520.71,1496.35,1507.32,7091082
2024-02-16,ROSN,595.53,604.15,591.24,597.99,18069352
2024-02-19,SBER,110.38,110.82,109.27,110.31,17116973
2024-02-19,GAZP,145.44,145.7,143.83,145.21,23482462
2024-02-19,LKOH,6917.23,6975.86,6863.73,6894.35,14931837
2024-02-19,YNDX,1550.15,1555.97,1521.06,1536.87,6901539
2024-02-19,ROSN,600.78,602.67,591.43,600.61,11242833
2024-02-20,SBER,114.52,115.08,113.74,114.26,10837504
2024-02-20,GAZP,148.49,148.87,147.26,148.2,7845990
2024-02-20,LKOH,6918.64,6947.02,6894.34,6929.59,13478275
2024-02-20,YNDX,1587.54,1604.15,1582.54,1586.93,9084055
2024-02-20,ROSN,582.7,583.36,576.91,578.68,17588630
2024-02-21,SBER,113.32,113.42,112.83,113.0,6039934
2024-02-21,GAZP,153.36,154.51,151.06,153.65,16030348
2024-02-21,LKOH,7045.16,7057.95,7019.2,7041.73,27907201
2024-02-21,YNDX,1523.7,1534.82,1517.53,1517.77,7850281
2024-02-21,ROSN,573.81,579.05,569.08,573.84,3623417
2024-02-22,SBER,113.95,115.2,113.76,114.13,4079661
2024-02-22,GAZP,152.71,154.37,151.58,153.8,7092177
2024-02-22,LKOH,7048.26,7078.88,6962.91,7075.6,12181607
2024-02-22,YNDX,1607.63,1608.8,1575.5,1585.5,3647991
2024-02-22,ROSN,593.5,595.79,585.35,591.2,7824434
2024-02-23,SBER,113.49,114.46,112.3,113.22,5240906
2024-02-23,GAZP,149.58,151.18,148.84,150.26,4528956
2024-02-23,LKOH,7013.02,7080.42,6948.41,7014.15,25537235
2024-02-23,YNDX,1549.67,1556.74,1544.45,1552.18,12123707
2024-02-23,ROSN,601.61,608.49,595.47,602.53,8472442
2024-02-26,SBER,115.47,116.96,113.7,116.78,7447343
2024-02-26,GAZP,149.75,150.42,149.16,149.53,7505093
2024-02-26,LKOH,6993.65,7019.45,6937.01,6950.94,13313451
2024-02-26,YNDX,1536.73,1550.14,1536.7,1542.7,5232470
2024-02-26,ROSN,595.08,606.76,581.88,596.62,8122837
2024-02-27,SBER,120.52,121.24,120.35,120.44,6365054
2024-02-27,GAZP,142.32,143.2,141.26,142.17,6924015
2024-02-27,LKOH,7221.45,7234.0,7109.12,7135.65,4932649
2024-02-27,YNDX,1575.46,1578.58,1531.82,1561.54,12422561
2024-02-27,ROSN,603.67,609.36,601.49,608.5,8567155
2024-02-28,SBER,119.37,119.75,117.35,118.76,3189142
2024-02-28,GAZP,146.58,146.68,145.61,146.13,6820891
2024-02-28,LKOH,7008.21,7142.48,6966.94,7023.36,7606633
2024-02-28,YNDX,1585.81,1596.22,1568.7,1586.13,15083093
2024-02-28,ROSN,614.38,619.2,610.71,614.35,20580893
2024-02-29,SBER,120.67,122.15,118.42,119.53,13627505
2024-02-29,GAZP,147.96,147.98,145.97,146.99,7986022
2024-02-29,LKOH,6825.96,6918.1,6778.3,6864.7,10654598
2024-02-29,YNDX,1515.96,1533.56,1501.69,1518.68,6636789
2024-02-29,ROSN,601.22,604.3,594.0,601.13,6153887
2024-03-01,SBER,115.3,116.58,114.78,116.56,4349396
2024-03-01,GAZP,151.35,151.39,149.2,150.85,12375979
2024-03-01,LKOH,6747.47,6827.1,6726.08,6782.72,9673240
2024-03-01,YNDX,1491.82,1500.84,1486.09,1487.3,18319416
2024-03-01,ROSN,588.64,598.3,583.96,593.31,10093130
2024-03-04,SBER,116.03,116.78,115.24,116.32,10353475
2024-03-04,GAZP,147.77,149.2,147.33,148.44,8671783
2024-03-04,LKOH,6683.81,6853.39,6662.87,6809.39,18859569
2024-03-04,YNDX,1449.07,1466.4,1432.68,1447.89,10820874
2024-03-04,ROSN,582.44,587.66,579.03,583.91,34655121
2024-03-05,SBER,118.77,119.24,116.61,118.12,10826192
2024-03-05,GAZP,151.31,153.13,150.46,151.96,22432470
2024-03-05,LKOH,6732.29,6789.03,6654.97,6769.44,3561872
2024-03-05,YNDX,1374.36,1379.22,1373.66,1373.74,14255536
2024-03-05,ROSN,572.16,587.02,567.6,577.57,5232927
2024-03-06,SBER,120.27,120.56,119.81,120.5,15275969
2024-03-06,GAZP,152.01,154.6,149.94,150.86,5839970
2024-03-06,LKOH,6916.4,6953.63,6874.84,6911.49,13888811
2024-03-06,YNDX,1389.28,1401.88,1389.24,1396.47,8704669
2024-03-06,ROSN,580.44,587.91,579.09,586.35,5842969
2024-03-07,SBER,118.8,122.35,118.13,118.93,5734967
2024-03-07,GAZP,152.03,152.91,150.15,152.64,14609400
2024-03-07,LKOH,6990.28,7038.24,6977.2,7007.8,8056206
2024-03-07,YNDX,1407.26,1428.33,1405.46,1411.47,12105619
2024-03-07,ROSN,606.65,613.49,601.39,603.54,13596999
2024-03-08,SBER,120.2,121.51,119.25,120.87,6071521
2024-03-08,GAZP,152.84,152.9,150.77,151.65,5729800
2024-03-08,LKOH,6998.61,7059.52,6979.96,7045.58,17014473
2024-03-08,YNDX,1430.61,1449.27,1427.18,1435.73,4790515
2024-03-08,ROSN,605.91,606.71,601.52,601.58,20147803
2024-03-11,SBER,117.03,119.31,116.69,117.79,9657511
2024-03-11,GAZP,157.0,157.51,156.81,156.81,9424787
2024-03-11,LKOH,6964.84,6993.81,6860.18,6871.72,12086286
2024-03-11,YNDX,1460.88,1469.29,1453.88,1461.91,10776252
2024-03-11,ROSN,596.16,597.56,588.5,591.96,17822289
2024-03-12,SBER,118.06,118.82,117.19,117.87,9129539
2024-03-12,GAZP,156.51,160.17,154.75,157.26,4643356
2024-03-12,LKOH,7034.93,7092.67,6975.88,7009.93,18511916
2024-03-12,YNDX,1480.53,1500.95,1453.42,1461.53,15922824
2024-03-12,ROSN,602.02,604.03,599.88,602.63,13361356
2024-03-13,SBER,119.8,120.78,118.97,119.18,5553794
2024-03-13,GAZP,156.73,156.87,152.69,155.94,9788347
2024-03-13,LKOH,7022.74,7058.57,7015.76,7019.01,15617365
2024-03-13,YNDX,1460.61,1477.28,1455.35,1466.43,9220425
2024-03-13,ROSN,613.0,618.72,612.29,617.14,3552446
2024-03-14,SBER,117.03,118.18,116.85,117.43,8200618
2024-03-14,GAZP,154.38,156.51,152.03,154.05,3397716
2024-03-14,LKOH,7076.27,7091.37,7053.72,7082.57,9424227
2024-03-14,YNDX,1468.45,1483.27,1463.18,1472.71,9990344
2024-03-14,ROSN,627.32,629.8,623.24,624.66,14378596
2024-03-15,SBER,119.89,120.14,119.71,119.93,5000989
2024-03-15,GAZP,153.98,154.77,153.08,153.41,9908059
2024-03-15,LKOH,7022.41,7026.78,6982.34,6997.79,7415908
2024-03-15,YNDX,1467.84,1478.88,1463.19,1471.13,19706952
2024-03-15,ROSN,640.22,643.45,636.89,643.09,7547117
2024-03-18,SBER,124.1,124.65,123.56,124.29,5388002
2024-03-18,GAZP,149.63,151.61,146.22,150.54,11667190
2024-03-18,LKOH,7221.54,7303.37,7179.1,7216.21,7064279
2024-03-18,YNDX,1440.61,1449.95,1421.18,1434.44,12769122
2024-03-18,ROSN,669.16,684.5,658.07,662.86,36473999
2024-03-19,SBER,123.17,123.86,122.6,123.53,10848333
2024-03-19,GAZP,146.01,147.69,145.94,146.18,9538033
2024-03-19,LKOH,7313.1,7409.94,7236.54,7270.54,7771163
2024-03-19,YNDX,1448.77,1462.61,1429.46,1441.13,3376279
2024-03-19,ROSN,660.07,660.71,648.68,655.71,6970242
2024-03-20,SBER,119.58,120.63,118.46,120.26,15499481
2024-03-20,GAZP,146.03,146.35,145.06,145.97,13145367
2024-03-20,LKOH,7330.63,7343.07,7278.28,7309.99,7504858
2024-03-20,YNDX,1439.95,1447.21,1432.01,1441.93,11227144
2024-03-20,ROSN,676.97,683.77,666.09,673.03,7579219
2024-03-21,SBER,121.05,121.73,120.74,121.6,4229936
2024-03-21,GAZP,148.93,149.14,146.33,147.94,8082026
2024-03-21,LKOH,7323.92,7549.38,7236.3,7406.07,7707367
2024-03-21,YNDX,1373.54,1389.4,1366.68,1371.56,10916466
2024-03-21,ROSN,664.19,668.48,655.34,660.49,8925553
2024-03-22,SBER,119.12,119.38,117.22,118.54,17470419
2024-03-22,GAZP,154.76,157.46,154.64,154.79,7346775
2024-03-22,LKOH,7399.07,7445.25,7295.83,7338.99,6718786
2024-03-22,YNDX,1363.45,1367.6,1352.07,1356.46,15656588
2024-03-22,ROSN,683.92,687.5,678.94,681.72,9248367
2024-03-25,SBER,118.67,119.95,118.59,119.26,3768342
2024-03-25,GAZP,151.26,151.73,148.97,151.64,10009904
2024-03-25,LKOH,7257.37,7277.81,7230.54,7249.37,11879013
2024-03-25,YNDX,1397.98,1416.48,1387.82,1398.15,6238686
2024-03-25,ROSN,713.15,717.92,702.57,711.99,25112814
2024-03-26,SBER,118.92,119.39,118.24,119.22,16834288
2024-03-26,GAZP,153.64,155.48,153.17,153.56,14878974
2024-03-26,LKOH,7236.51,7243.08,7217.72,7220.95,7358059
2024-03-26,YNDX,1440.56,1454.42,1416.11,1445.86,14489340
2024-03-26,ROSN,676.25,688.0,671.11,678.17,1850085
2024-03-27,SBER,118.28,119.02,116.74,118.96,9262234
2024-03-27,GAZP,153.32,155.05,151.22,152.17,7547244
2024-03-27,LKOH,7381.12,7522.41,7376.17,7438.88,27426467
2024-03-27,YNDX,1437.95,1455.87,1427.07,1439.27,14311702
2024-03-27,ROSN,686.84,692.9,679.74,689.01,9266684
2024-03-28,SBER,116.0,117.08,115.54,116.68,6790334
2024-03-28,GAZP,153.81,154.16,153.52,153.75,5412580
2024-03-28,LKOH,7459.22,7548.91,7394.23,7453.6,5718877
2024-03-28,YNDX,1451.64,1462.39,1442.84,1443.24,7413035
2024-03-28,ROSN,704.57,708.06,697.74,702.2,3152865
2024-03-29,SBER,116.99,118.1,116.65,117.04,17315534
2024-03-29,GAZP,152.27,152.91,150.46,151.41,4284955
2024-03-29,LKOH,7408.61,7498.86,7382.52,7482.87,6848332
2024-03-29,YNDX,1412.01,1413.18,1400.55,1406.06,9074219
2024-03-29,ROSN,743.63,750.55,736.79,739.37,9657473
2024-04-01,SBER,111.65,112.46,109.97,112.03,4981751
2024-04-01,GAZP,144.8,145.78,143.52,144.83,10934048
2024-04-01,LKOH,7306.46,7481.42,7232.28,7377.73,5697682
2024-04-01,YNDX,1394.04,1404.95,1391.45,1401.15,8933089
2024-04-01,ROSN,751.92,758.91,751.83,756.38,7521354
2024-04-02,SBER,114.35,115.21,113.68,113.85,10227654
2024-04-02,GAZP,144.4,144.72,141.86,143.97,4134431
2024-04-02,LKOH,7333.67,7402.74,7238.79,7367.13,10566047
2024-04-02,YNDX,1374.72,1395.75,1369.6,1379.78,15282978
2024-04-02,ROSN,758.52,768.62,754.55,756.15,6720010
2024-04-03,SBER,114.53,115.31,113.14,114.84,14120366
2024-04-03,GAZP,142.89,144.08,142.26,142.76,6070972
2024-04-03,LKOH,7386.7,7433.43,7353.12,7354.42,3670852
2024-04-03,YNDX,1496.66,1505.31,1474.77,1483.71,8395479
2024-04-03,ROSN,752.81,754.39,743.39,748.08,7022448
2024-04-04,SBER,118.13,119.57,116.48,117.19,7831679
2024-04-04,GAZP,132.79,132.79,132.45,132.59,9128835
2024-04-04,LKOH,7231.15,7267.72,7171.69,7211.05,14264557
2024-04-04,YNDX,1503.77,1507.71,1502.67,1506.86,9377743
2024-04-04,ROSN,765.62,778.34,749.69,763.16,9247139
2024-04-05,SBER,109.81,110.28,108.43,109.13,7280989
2024-04-05,GAZP,131.7,133.35,130.17,131.3,10549397
2024-04-05,LKOH,7304.67,7350.66,7224.33,7281.32,6897589
2024-04-05,YNDX,1527.91,1552.94,1513.97,1516.65,4563775
2024-04-05,ROSN,741.66,744.89,735.44,738.09,14083478
2024-04-08,SBER,107.99,110.11,107.77,108.22,12833455
2024-04-08,GAZP,130.12,133.48,129.52,131.33,15067499
2024-04-08,LKOH,7404.01,7462.48,7275.05,7370.33,5485140
2024-04-08,YNDX,1525.4,1527.6,1509.06,1525.48,6245955
2024-04-08,ROSN,718.39,720.68,698.91,718.32,12462737
2024-04-09,SBER,106.89,109.07,106.01,107.46,9411763
2024-04-09,GAZP,136.23,136.48,135.12,135.47,10164442
2024-04-09,LKOH,7378.8,7389.97,7310.89,7315.94,2934620
2024-04-09,YNDX,1525.14,1538.17,1509.67,1518.79,13208293
2024-04-09,ROSN,700.94,703.92,695.08,697.25,5065993
2024-04-10,SBER,109.55,110.24,107.48,108.22,15678647
2024-04-10,GAZP,135.46,136.34,131.37,134.54,5378715
2024-04-10,LKOH,7428.13,7488.97,7384.88,7422.5,3425923
2024-04-10,YNDX,1532.95,1542.82,1489.63,1516.19,13814074
2024-04-10,ROSN,718.74,720.91,710.65,711.72,14891911
2024-04-11,SBER,110.82,111.73,110.69,111.08,13466954
2024-04-11,GAZP,135.94,139.01,135.24,136.92,7783117
2024-04-11,LKOH,7423.8,7438.17,7275.1,7324.97,13687064
2024-04-11,YNDX,1544.65,1556.5,1534.45,1546.1,6945057
2024-04-11,ROSN,678.73,693.13,669.81,683.25,9183273
2024-04-12,SBER,114.35,114.66,114.29,114.44,8348055
2024-04-12,GAZP,137.06,137.23,135.51,136.29,14882405
2024-04-12,LKOH,7334.79,7450.32,7326.06,7370.55,8156876
2024-04-12,YNDX,1550.13,1582.29,1533.63,1550.25,3285491
2024-04-12,ROSN,686.63,689.67,683.43,687.93,16886961
2024-04-15,SBER,111.06,111.75,110.38,111.37,26608061
